MovieID,Title,Genres,Language,Country,Total Views,YEAR
3073,"Sandpiper, The (1965)",Drama|Romance,English,India,17372,1965
3074,Jeremiah Johnson (1972),Western,English,France,84440,1972
3075,Repulsion (1965),Thriller,English,UK,77697,1965
3076,Irma la Douce (1963),Comedy,German,India,99645,1963
3077,42 Up (1998),Documentary,Spanish,USA,26603,1998
3078,Liberty Heights (1999),Drama,French,India,40472,1999
3079,Mansfield Park (1999),Drama,Italian,Italy,73256,1999
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,German,France,38961,1998
3081,Sleepy Hollow (1999),Horror|Romance,Spanish,UK,47666,1999
3082,"World Is Not Enough, The (1999)",Action|Thriller,Spanish,India,54934,1999
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,Spanish,India,39361,1999
3084,Home Page (1999),Documentary,German,Italy,76941,1999
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,Italian,India,17385,1982
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,French,UK,8410,1934
3087,Scrooged (1988),Comedy,French,India,63625,1988
3088,Harvey (1950),Comedy,English,USA,2651,1950
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,German,France,44259,1948
3090,Matewan (1987),Drama,English,India,44111,1987
3091,Kagemusha (1980),Drama|War,French,UK,44545,1980
3092,Chushingura (1962),Drama,English,India,3481,1962
3093,McCabe & Mrs. Miller (1971),Drama|Western,Italian,Canada,43889,1971
3094,Maurice (1987),Drama|Romance,English,India,68588,1987
3095,"Grapes of Wrath, The (1940)",Drama,German,UK,28569,1940
3096,My Man Godfrey (1957),Comedy,French,Canada,28863,1957
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,French,France,74311,1940
3098,"Natural, The (1984)",Drama,Spanish,Italy,14951,1984
3099,Shampoo (1975),Comedy|Romance,French,India,73805,1975
3100,"River Runs Through It, A (1992)",Drama,Italian,UK,26539,1992
3101,Fatal Attraction (1987),Thriller,English,Italy,44254,1987
3102,Jagged Edge (1985),Thriller,English,Italy,34621,1985
3103,Stanley & Iris (1990),Drama|Romance,English,UK,92936,1990
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,Spanish,India,54257,1988
3105,Awakenings (1990),Drama,French,Italy,85628,1990
3106,Come See the Paradise (1990),Drama|Romance,German,France,55081,1990
3107,Backdraft (1991),Action|Drama,Italian,Italy,5513,1991
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,French,USA,91598,1991
3109,"River, The (1984)",Drama,English,France,36997,1984
3110,Country (1984),Drama,German,France,46891,1984
3111,Places in the Heart (1984),Drama,Spanish,USA,90560,1984
3112,'Night Mother (1986),Drama,English,France,37947,1986
3113,End of Days (1999),Action|Thriller,Spanish,Italy,91477,1999
3114,Toy Story 2 (1999),Animation|Children's|Comedy,Spanish,USA,41944,1999
3115,Flawless (1999),Drama,German,Italy,78126,1999
3116,Miss Julie (1999),Drama,Italian,India,48141,1999
3117,Ride with the Devil (1999),Drama|Romance|War,Italian,France,87959,1999
3118,Tumbleweeds (1999),Drama,German,India,84629,1999
3119,Bay of Blood (Reazione a catena) (1971),Horror,French,India,14192,1971
3120,"Distinguished Gentleman, The (1992)",Comedy,German,UK,24840,1992
3121,"Hitch-Hiker, The (1953)",Film-Noir,French,France,65706,1953
3122,Santa Fe Trail (1940),Drama|Romance|Western,Italian,Canada,54180,1940
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,Italian,Italy,47022,1989
3124,Agnes Browne (1999),Comedy|Drama,English,Italy,48702,1999
3125,"End of the Affair, The (1999)",Drama,Spanish,Canada,63739,1999
3126,"End of the Affair, The (1955)",Drama,French,UK,34088,1955
3127,Holy Smoke (1999),Drama,Spanish,Canada,52013,1999
3128,"Map of the World, A (1999)",Drama,German,USA,10174,1999
3129,Sweet and Lowdown (1999),Comedy|Drama,German,France,33653,1999
3130,Bonfire of the Vanities (1990),Comedy,Spanish,India,65328,1990
3131,Broadway Damage (1997),Comedy,English,USA,63735,1997
3132,Daddy Long Legs (1919),Comedy,French,India,95499,1919
3133,Go West (1925),Comedy,German,USA,6432,1925
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,Spanish,Italy,83691,1937
3135,"Great Santini, The (1979)",Drama,French,USA,59466,1979
3136,"James Dean Story, The (1957)",Documentary,Italian,Italy,22437,1957
3137,"Sea Wolves, The (1980)",Action|War,German,Italy,60797,1980
3138,Stealing Home (1988),Drama,German,India,8223,1988
3139,Tarzan the Fearless (1933),Action|Adventure,German,USA,67324,1933
3140,"Three Ages, The (1923)",Comedy,English,Canada,6528,1923
3141,"Two Jakes, The (1990)",Drama,French,Canada,72669,1990
3142,U2: Rattle and Hum (1988),Documentary|Musical,Italian,Italy,30376,1988
3143,Hell in the Pacific (1968),Drama|War,Italian,Italy,8102,1968
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,English,India,55250,1966
3145,"Cradle Will Rock, The (1999)",Drama,Italian,Italy,67183,1999
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Spanish,Italy,51442,1999
3147,"Green Mile, The (1999)",Drama|Thriller,Spanish,Italy,69299,1999
3148,"Cider House Rules, The (1999)",Drama,Italian,Italy,88000,1999
3149,Diamonds (1999),Mystery,French,USA,17990,1999
3150,"War Zone, The (1999)",Drama,German,USA,99575,1999
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,Italian,India,32036,1930
3152,"Last Picture Show, The (1971)",Drama,German,USA,46512,1971
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,Spanish,USA,72456,1958
3154,Blood on the Sun (1945),Drama|War,English,India,34759,1945
3155,Anna and the King (1999),Drama|Romance,German,Canada,99421,1999
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,French,India,41315,1999
3157,Stuart Little (1999),Children's|Comedy,Italian,USA,52569,1999
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,French,France,28365,1999
3159,Fantasia 2000 (1999),Animation|Children's|Musical,English,USA,85874,1999
3160,Magnolia (1999),Drama,English,Canada,52345,1999
3161,Onegin (1999),Drama,English,Italy,4234,1999
3162,Simpatico (1999),Comedy|Drama,English,Italy,43865,1999
3163,Topsy-Turvy (1999),Drama,French,India,47091,1999
3164,"Alley Cats, The (1968)",Drama,Italian,Canada,13931,1968
3165,Boiling Point (1993),Action|Drama,German,USA,13129,1993
3166,Brenda Starr (1989),Adventure,French,USA,72758,1989
3167,Carnal Knowledge (1971),Drama,French,Italy,71839,1971
3168,Easy Rider (1969),Adventure|Drama,English,France,88758,1969
3169,"Falcon and the Snowman, The (1984)",Drama,Spanish,Italy,80942,1984
3170,Hi-Yo Silver (1940),Western,Italian,India,15841,1940
3171,Room at the Top (1959),Drama,French,Canada,31000,1959
3172,Ulysses (Ulisse) (1954),Adventure,Italian,Canada,97587,1954
3173,Any Given Sunday (1999),Drama,English,Italy,35479,1999
3174,Man on the Moon (1999),Comedy|Drama,Spanish,Canada,38524,1999
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,English,France,14037,1999
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,Spanish,Italy,63309,1999
3177,Next Friday (1999),Comedy,Spanish,USA,12327,1999
3178,"Hurricane, The (1999)",Drama,English,France,77851,1999
3179,Angela's Ashes (1999),Drama,French,Italy,63366,1999
3180,Play it to the Bone (1999),Comedy|Drama,Spanish,USA,73814,1999
3181,Titus (1999),Drama,English,India,93476,1999
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,Spanish,UK,88995,1999
3183,"Third Miracle, The (1999)",Drama,French,USA,50731,1999
3184,Montana (1998),Action|Comedy|Crime|Drama,German,USA,34633,1998
3185,Snow Falling on Cedars (1999),Drama,Spanish,Canada,57241,1999
3186,"Girl, Interrupted (1999)",Drama,English,India,6347,1999
3187,Trans (1998),Drama,English,UK,93622,1998
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,French,France,77870,1998
3189,My Dog Skip (1999),Comedy,Spanish,USA,52559,1999
3190,Supernova (2000),Adventure|Sci-Fi,French,UK,72872,2000
3191,"Quarry, The (1998)",Drama,Italian,Italy,2261,1998
3192,"Terrorist, The (Malli) (1998)",Drama,Italian,France,62100,1998
3193,Creature (1999),Documentary,Spanish,Canada,62231,1999
3194,"Way We Were, The (1973)",Drama,English,USA,74525,1973
3195,Tess of the Storm Country (1922),Drama,French,Italy,78598,1922
3196,Stalag 17 (1953),Drama|War,Italian,Italy,62006,1953
3197,"Presidio, The (1988)",Action,German,France,34658,1988
3198,Papillon (1973),Drama,German,USA,70045,1973
3199,Pal Joey (1957),Comedy|Musical|Romance,English,Canada,35854,1957
3200,"Last Detail, The (1973)",Comedy|Drama,Italian,France,89144,1973
3201,Five Easy Pieces (1970),Drama,French,Italy,94479,1970
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,Spanish,India,41413,1971
3203,Dead Calm (1989),Thriller,French,USA,56394,1989
3204,"Boys from Brazil, The (1978)",Thriller,Italian,India,3216,1978
3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,French,Italy,50391,1960
3206,Against All Odds (1984),Romance,Italian,USA,78140,1984
3207,"Snows of Kilimanjaro, The (1952)",Adventure,French,France,57220,1952
3208,Loaded Weapon 1 (1993),Action|Comedy,Spanish,Italy,82241,1993
3209,"Loves of Carmen, The (1948)",Drama,French,India,14337,1948
3210,Fast Times at Ridgemont High (1982),Comedy,English,France,39036,1982
3211,"Cry in the Dark, A (1988)",Drama,English,Canada,7121,1988
3212,Born to Win (1971),Drama,Spanish,UK,56549,1971
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,German,USA,11320,1993
3214,American Flyers (1985),Drama,French,USA,59964,1985
3215,Voyage of the Damned (1976),Drama,German,France,76227,1976
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,German,UK,28795,1970
3217,"Star Is Born, A (1937)",Drama,Italian,India,87461,1937
3218,Poison (1991),Drama,French,UK,44653,1991
3219,Pacific Heights (1990),Thriller,Italian,Italy,57203,1990
3220,Night Tide (1961),Drama,German,USA,90721,1961
3221,"Draughtsman's Contract, The (1982)",Drama,Italian,UK,4864,1982
3222,Carmen (1984),Drama,Spanish,Canada,11995,1984
3223,"Zed & Two Noughts, A (1985)",Drama,Spanish,India,74532,1985
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Italian,Italy,62762,1964
3225,Down to You (2000),Comedy|Romance,Italian,USA,85861,2000
3226,Hellhounds on My Trail (1999),Documentary,German,UK,70353,1999
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,French,UK,98792,1996
3228,Wirey Spindell (1999),Comedy,Italian,France,97579,1999
3229,Another Man's Poison (1952),Crime|Drama,English,UK,11168,1952
3230,"Odessa File, The (1974)",Thriller,Italian,Italy,25683,1974
3231,"Saphead, The (1920)",Comedy,English,UK,54930,1920
3232,Seven Chances (1925),Comedy,German,UK,87043,1925
3233,Smashing Time (1967),Comedy,German,UK,25125,1967
3234,Train Ride to Hollywood (1978),Comedy,Italian,India,34896,1978
3235,Where the Buffalo Roam (1980),Comedy,English,India,46416,1980
3236,Zachariah (1971),Western,German,Canada,13601,1971
3237,Kestrel's Eye (Falkens öga) (1998),Documentary,Spanish,Italy,5964,1998
3238,Eye of the Beholder (1999),Thriller,Spanish,France,77197,1999
3239,Isn't She Great? (2000),Comedy,French,USA,27129,2000
3240,"Big Tease, The (1999)",Comedy,English,Italy,69145,1999
3241,"Cup, The (Phörpa) (1999)",Comedy,English,France,79360,1999
3242,Santitos (1997),Comedy,French,India,76712,1997
3243,Encino Man (1992),Comedy,Spanish,Canada,94256,1992
3244,"Goodbye Girl, The (1977)",Comedy|Romance,English,Canada,88628,1977
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,Spanish,USA,93910,1964
3246,Malcolm X (1992),Drama,Spanish,Canada,59771,1992
3247,Sister Act (1992),Comedy|Crime,French,USA,32838,1992
3248,Sister Act 2: Back in the Habit (1993),Comedy,Spanish,Canada,47506,1993
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,Spanish,France,59706,1992
3250,Alive (1993),Drama,German,UK,17786,1993
3251,Agnes of God (1985),Drama|Mystery,English,USA,87913,1985
3252,Scent of a Woman (1992),Drama,French,Canada,81260,1992
3253,Wayne's World (1992),Comedy,Italian,UK,75016,1992
3254,Wayne's World 2 (1993),Comedy,Italian,USA,15459,1993
3255,"League of Their Own, A (1992)",Comedy|Drama,French,Canada,36034,1992
3256,Patriot Games (1992),Action|Thriller,French,UK,77884,1992
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,English,USA,22772,1992
3258,Death Becomes Her (1992),Comedy,French,Canada,97961,1992
3259,Far and Away (1992),Drama|Romance,French,USA,60028,1992
3260,Howards End (1992),Drama,Spanish,Italy,50776,1992
3261,Singles (1992),Comedy|Drama|Romance,Spanish,France,97144,1992
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,Italian,India,1280,1992
3263,White Men Can't Jump (1992),Comedy,French,France,8553,1992
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,Italian,Italy,53049,1992
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,English,UK,15087,1992
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,German,India,48466,1992
3267,"Mariachi, El (1992)",Action|Thriller,Italian,Italy,11502,1992
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,German,USA,85863,1992
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,English,France,49552,1992
3270,"Cutting Edge, The (1992)",Drama,German,Canada,98986,1992
3271,Of Mice and Men (1992),Drama,Italian,India,3054,1992
3272,Bad Lieutenant (1992),Crime|Drama,Italian,Canada,38535,1992
3273,Scream 3 (2000),Horror|Mystery|Thriller,Spanish,UK,13672,2000
3274,Single White Female (1992),Action,Spanish,USA,76379,1992
3275,"Boondock Saints, The (1999)",Action|Comedy,Italian,Canada,41268,1999
3276,Gun Shy (2000),Comedy,German,Canada,4401,2000
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,Spanish,USA,3292,1999
3278,Gendernauts (1999),Documentary,German,India,30512,1999
3279,Knockout (1999),Action|Adventure,English,France,92337,1999
3280,"Baby, The (1973)",Horror,Spanish,Italy,31877,1973
3281,"Brandon Teena Story, The (1998)",Documentary,Spanish,India,44150,1998
3282,Different for Girls (1996),Comedy,German,Canada,83722,1996
3283,Minnie and Moskowitz (1971),Action,Spanish,India,54843,1971
3284,They Might Be Giants (1971),Comedy|Romance,Spanish,USA,31836,1971
3285,"Beach, The (2000)",Adventure|Drama,Italian,USA,93075,2000
3286,Snow Day (2000),Comedy,English,Canada,84887,2000
3287,"Tigger Movie, The (2000)",Animation|Children's,French,UK,61693,2000
3288,Cotton Mary (1999),Drama,German,India,87229,1999
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,German,Canada,59647,1999
3290,Soft Toilet Seats (1999),Comedy,Italian,India,3295,1999
3291,Trois (2000),Thriller,German,India,40896,2000
3292,"Big Combo, The (1955)",Film-Noir,Italian,France,16823,1955
3293,Conceiving Ada (1997),Drama|Sci-Fi,German,Canada,59871,1997
3294,Eaten Alive (1976),Horror,English,France,79974,1976
3295,Raining Stones (1993),Drama,French,USA,49874,1993
3296,To Sir with Love (1967),Drama,Spanish,India,44024,1967
3297,With Byrd at the South Pole (1930),Documentary,Italian,Italy,96662,1930
3298,Boiler Room (2000),Drama,Spanish,Canada,66631,2000
3299,Hanging Up (2000),Comedy|Drama,Spanish,Italy,35614,2000
3300,Pitch Black (2000),Action|Sci-Fi,French,UK,8197,2000
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,English,Canada,37797,2000
3302,Beautiful People (1999),Comedy,Spanish,Italy,15712,1999
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,Italian,Canada,47230,1999
3304,Blue Collar (1978),Crime|Drama,Spanish,France,12606,1978
3305,Bluebeard (1944),Film-Noir|Horror,German,USA,13817,1944
3306,"Circus, The (1928)",Comedy,German,USA,63088,1928
3307,City Lights (1931),Comedy|Drama|Romance,Spanish,Canada,32102,1931
3308,"Flamingo Kid, The (1984)",Comedy|Drama,Spanish,USA,18362,1984
3309,"Dog's Life, A (1920)",Comedy,English,Italy,97259,1920
3310,"Kid, The (1921)",Action,English,India,59898,1921
3311,"Man from Laramie, The (1955)",Western,Italian,USA,51621,1955
3312,"McCullochs, The (1975)",Drama,Spanish,India,79094,1975
3313,Class Reunion (1982),Comedy,German,UK,15092,1982
3314,"Big Trees, The (1952)",Action|Drama,Italian,Canada,58380,1952
3315,Happy Go Lovely (1951),Musical,French,Italy,99082,1951
3316,Reindeer Games (2000),Action|Thriller,Spanish,India,72628,2000
3317,Wonder Boys (2000),Drama,Italian,France,80558,2000
3318,Deterrence (1998),Thriller,German,France,6016,1998
3319,Judy Berlin (1999),Drama,English,Italy,65426,1999
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,Spanish,USA,73694,1999
3321,"Waiting Game, The (2000)",Comedy,German,Italy,18206,2000
3322,3 Strikes (2000),Comedy,Spanish,UK,25596,2000
3323,Chain of Fools (2000),Comedy|Crime,Italian,UK,11967,2000
3324,Drowning Mona (2000),Comedy,Spanish,Italy,32116,2000
3325,"Next Best Thing, The (2000)",Comedy|Drama,Spanish,France,31095,2000
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,Italian,UK,97330,2000
3327,Beyond the Mat (2000),Documentary,Spanish,USA,93005,2000
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,English,USA,17491,1999
3329,"Year My Voice Broke, The (1987)",Drama,French,UK,23753,1987
3330,Splendor in the Grass (1961),Drama,Spanish,France,76267,1961
3331,My Tutor (1983),Drama,German,Canada,96007,1983
3332,"Legend of Lobo, The (1962)",Adventure|Children's,German,Italy,19299,1962
3333,"Killing of Sister George, The (1968)",Drama,French,USA,83555,1968
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,English,India,15755,1948
3335,Jail Bait (1954),Crime|Drama,French,UK,16881,1954
3336,It Happened Here (1961),Drama,German,India,49515,1961
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,Italian,India,29834,1967
3338,For All Mankind (1989),Documentary,English,UK,44554,1989
3339,Cross of Iron (1977),War,German,Italy,39408,1977
3340,Bride of the Monster (1956),Horror|Sci-Fi,French,France,42370,1956
3341,Born Yesterday (1950),Comedy,German,France,74811,1950
3342,Birdy (1984),Drama|War,English,Canada,24330,1984
3343,And God Created Woman (1988),Comedy|Drama|Romance,Spanish,Italy,8877,1988
3344,Blood Feast (1963),Horror,German,Canada,54810,1963
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,English,UK,75766,1967
3346,Color Me Blood Red (1965),Horror,German,UK,8880,1965
3347,Never Cry Wolf (1983),Drama,Italian,Italy,92321,1983
3348,"Night Visitor, The (1970)",Crime|Thriller,French,France,99795,1970
3349,"Perils of Pauline, The (1947)",Comedy,English,USA,31057,1947
3350,"Raisin in the Sun, A (1961)",Drama,German,Italy,49044,1961
3351,Two Thousand Maniacs! (1964),Horror,Spanish,India,50052,1964
3352,Brown's Requiem (1998),Drama,French,Canada,15788,1998
3353,"Closer You Get, The (2000)",Comedy|Romance,Italian,USA,87960,2000
3354,Mission to Mars (2000),Sci-Fi,German,France,6938,2000
3355,"Ninth Gate, The (2000)",Thriller,Spanish,India,30169,2000
3356,Condo Painting (2000),Documentary,French,USA,68602,2000
3357,East-West (Est-ouest) (1999),Drama|Romance,French,France,57532,1999
3358,Defending Your Life (1991),Comedy|Romance,Italian,India,4775,1991
3359,Breaking Away (1979),Drama,Italian,France,1351,1979
3360,Hoosiers (1986),Drama,Italian,France,5751,1986
3361,Bull Durham (1988),Comedy,French,UK,54937,1988
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,German,France,37054,1975
3363,American Graffiti (1973),Comedy|Drama,French,France,95129,1973
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,Italian,Canada,14779,1950
3365,"Searchers, The (1956)",Western,French,USA,78651,1956
3366,Where Eagles Dare (1969),Action|Adventure|War,French,UK,67855,1969
3367,"Devil's Brigade, The (1968)",War,French,UK,95048,1968
3368,"Big Country, The (1958)",Romance|Western,German,Italy,31001,1958
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,French,Canada,30505,1963
3370,Betrayed (1988),Drama|Thriller,French,UK,26071,1988
3371,Bound for Glory (1976),Drama,Spanish,USA,2530,1976
3372,"Bridge at Remagen, The (1969)",Action|War,Italian,France,63865,1969
3373,Buck and the Preacher (1972),Western,Spanish,France,28634,1972
3374,Daughters of the Dust (1992),Drama,French,France,72197,1992
3375,Destination Moon (1950),Sci-Fi,Spanish,USA,72132,1950
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,German,Italy,17724,1949
3377,Hangmen Also Die (1943),Drama|War,Spanish,Italy,93905,1943
3378,"Ogre, The (Der Unhold) (1996)",Drama,Italian,Canada,40941,1996
3379,On the Beach (1959),Drama,Italian,Italy,57791,1959
3380,Railroaded! (1947),Film-Noir,Spanish,USA,81628,1947
3381,Slaves to the Underground (1997),Comedy|Drama,English,Italy,55818,1997
3382,Song of Freedom (1936),Drama,German,USA,3786,1936
3383,Big Fella (1937),Drama|Musical,German,Italy,91432,1937
3384,"Taking of Pelham One Two Three, The (1974)",Action,Italian,USA,30297,1974
3385,Volunteers (1985),Comedy,English,Italy,60769,1985
3386,JFK (1991),Drama|Mystery,Spanish,India,68062,1991
3387,Who's Harry Crumb? (1989),Comedy,French,Italy,23411,1989
3388,Harry and the Hendersons (1987),Comedy,French,Canada,69023,1987
3389,Let's Get Harry (1986),Action|Adventure,German,Italy,85082,1986
3390,Shanghai Surprise (1986),Adventure,English,Italy,37213,1986
3391,Who's That Girl? (1987),Comedy,Spanish,Italy,70558,1987
3392,She-Devil (1989),Comedy,Spanish,Italy,99450,1989
3393,Date with an Angel (1987),Comedy|Fantasy,Italian,India,16449,1987
3394,Blind Date (1987),Comedy|Romance,Spanish,USA,15799,1987
3395,Nadine (1987),Comedy,German,Canada,72983,1987
3396,"Muppet Movie, The (1979)",Children's|Comedy,German,USA,12858,1979
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,Spanish,USA,90187,1981
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,German,India,70540,1984
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,Spanish,Canada,89015,1985
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,English,UK,75529,1993
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,English,France,34518,1985
3402,Turtle Diary (1985),Drama,Spanish,France,58682,1985
3403,Raise the Titanic (1980),Drama|Thriller,German,France,50323,1980
3404,Titanic (1953),Action|Drama,Italian,UK,81231,1953
3405,"Night to Remember, A (1958)",Action|Drama,Spanish,France,24454,1958
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,French,India,27015,1951
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,Italian,UK,98156,1999
3408,Erin Brockovich (2000),Drama,Spanish,UK,7768,2000
3409,Final Destination (2000),Drama,German,India,73198,2000
3410,Soft Fruit (1999),Comedy|Drama,Italian,USA,8780,1999
3411,Babymother (1998),Drama,English,France,96253,1998
3412,"Bear, The (1988)",Adventure,Spanish,Italy,98032,1988
3413,Impact (1949),Crime|Drama,French,India,20072,1949
3414,Love Is a Many-Splendored Thing (1955),Romance,German,India,96863,1955
3415,"Mirror, The (Zerkalo) (1975)",Drama,English,France,37215,1975
3416,"Trial, The (Le Procès) (1963)",Drama,English,Canada,79997,1963
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,Italian,Canada,9985,1952
3418,Thelma & Louise (1991),Action|Drama,Spanish,Canada,50830,1991
3419,Something for Everyone (1970),Comedy|Crime,English,UK,34027,1970
3420,...And Justice for All (1979),Drama|Thriller,French,Canada,2983,1979
3421,Animal House (1978),Comedy,French,Italy,48753,1978
3422,She's Gotta Have It (1986),Comedy|Romance,Spanish,Canada,52392,1986
3423,School Daze (1988),Drama,Spanish,Italy,73855,1988
3424,Do the Right Thing (1989),Comedy|Drama,English,Canada,25344,1989
3425,Mo' Better Blues (1990),Drama,Spanish,France,14316,1990
3426,Jungle Fever (1991),Drama|Romance,French,Canada,51911,1991
3427,Coogan's Bluff (1968),Crime,English,France,23719,1968
3428,"Champ, The (1979)",Drama,English,Italy,85474,1979
3429,Creature Comforts (1990),Animation|Comedy,Italian,France,71531,1990
3430,Death Wish (1974),Action|Drama,Italian,India,64237,1974
3431,Death Wish II (1982),Action|Drama,Spanish,India,82289,1982
3432,Death Wish 3 (1985),Action|Drama,German,India,51844,1985
3433,Death Wish 4: The Crackdown (1987),Action|Drama,Spanish,USA,32339,1987
3434,Death Wish V: The Face of Death (1994),Action|Drama,French,USA,74714,1994
3435,Double Indemnity (1944),Crime|Film-Noir,Spanish,UK,35611,1944
3436,Dying Young (1991),Drama|Romance,Italian,USA,69270,1991
3437,Cool as Ice (1991),Drama,German,France,3382,1991
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,English,UK,42150,1990
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,French,France,98520,1991
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,English,India,6188,1993
3441,Red Dawn (1984),Action|War,Spanish,India,75667,1984
3442,Band of the Hand (1986),Action,Spanish,Canada,91662,1986
3443,Born American (1986),Action|Drama|Thriller,German,UK,70606,1986
3444,Bloodsport (1988),Action,German,USA,62537,1988
3445,Eyes of Laura Mars (1978),Mystery|Thriller,Italian,France,99274,1978
3446,Funny Bones (1995),Comedy,Spanish,UK,28781,1995
3447,"Good Earth, The (1937)",Drama,Spanish,UK,73608,1937
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,German,USA,92962,1987
3449,"Good Mother, The (1988)",Drama,German,France,1754,1988
3450,Grumpy Old Men (1993),Comedy,French,Italy,25003,1993
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,Spanish,USA,89408,1967
3452,Romeo Must Die (2000),Action|Romance,French,Canada,50982,2000
3453,Here on Earth (2000),Drama|Romance,Italian,Italy,78707,2000
3454,Whatever It Takes (2000),Comedy|Romance,English,Canada,34369,2000
3455,Buddy Boy (1999),Drama|Thriller,Spanish,France,51967,1999
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,Spanish,India,1848,1999
3457,Waking the Dead (1999),Drama,Spanish,Canada,90894,1999
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,German,India,18700,1989
3459,Gothic (1986),Drama|Horror,French,France,55467,1986
3460,Hillbillys in a Haunted House (1967),Comedy,Spanish,USA,26513,1967
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,German,Canada,44152,1963
3462,Modern Times (1936),Comedy,French,Italy,48860,1936
3463,Last Resort (1994),Comedy,German,USA,31866,1994
3464,Solar Crisis (1993),Sci-Fi|Thriller,French,Italy,73073,1993
3465,That's Life! (1986),Drama,French,Canada,63236,1986
3466,Heart and Souls (1993),Comedy|Fantasy,French,UK,58738,1993
3467,Hud (1963),Drama|Western,French,Canada,74884,1963
3468,"Hustler, The (1961)",Drama,Italian,USA,55192,1961
3469,Inherit the Wind (1960),Drama,French,Italy,55400,1960
3470,Dersu Uzala (1974),Adventure|Drama,Spanish,Italy,8690,1974
