UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device
SF_4458,41,F,UK,Subscriber,337,Smart TV
SF_4459,9,M,Italy,Subscriber,159,Tablet
SF_4460,63,M,India,Subscriber,132,Tablet
SF_4461,33,M,India,Free,479,Desktop
SF_4462,30,F,Italy,Free,99,Tablet
SF_4463,62,M,Italy,Subscriber,404,Tablet
SF_4464,43,F,UK,Subscriber,390,Mobile
SF_4465,61,M,UK,Free,481,Desktop
SF_4466,25,M,Canada,Free,462,Mobile
SF_4467,20,F,France,Free,322,Desktop
SF_4468,53,F,Canada,Free,254,Tablet
SF_4469,47,F,France,Subscriber,247,Tablet
SF_4470,20,M,France,Free,404,Tablet
SF_4471,32,M,UK,Free,368,Mobile
SF_4472,41,F,Canada,Free,456,Mobile
SF_4473,32,M,UK,Free,231,Smart TV
SF_4474,44,M,USA,Subscriber,461,Tablet
SF_4475,52,M,UK,Subscriber,405,Mobile
SF_4476,18,M,France,Free,214,Desktop
SF_4477,55,M,UK,Free,339,Desktop
SF_4478,16,M,USA,Free,441,Smart TV
SF_4479,12,M,USA,Free,196,Desktop
SF_4480,32,M,USA,Free,48,Tablet
SF_4481,40,M,France,Subscriber,24,Smart TV
SF_4482,51,F,India,Subscriber,87,Tablet
SF_4483,11,F,USA,Free,307,Tablet
SF_4484,15,F,UK,Subscriber,429,Tablet
SF_4485,16,M,India,Subscriber,145,Smart TV
SF_4486,26,M,France,Subscriber,193,Mobile
SF_4487,64,M,UK,Free,337,Smart TV
SF_4488,65,M,France,Subscriber,111,Desktop
SF_4489,18,M,Canada,Free,69,Desktop
SF_4490,64,M,Canada,Free,384,Tablet
SF_4491,61,M,Italy,Free,325,Desktop
SF_4492,53,M,France,Subscriber,393,Smart TV
SF_4493,54,F,India,Subscriber,53,Smart TV
SF_4494,38,M,UK,Subscriber,320,Mobile
SF_4495,35,M,Italy,Free,463,Smart TV
SF_4496,44,M,UK,Subscriber,463,Smart TV
SF_4497,65,M,USA,Subscriber,458,Smart TV
SF_4498,26,M,UK,Subscriber,10,Desktop
SF_4499,54,M,USA,Free,318,Tablet
SF_4500,59,M,India,Subscriber,330,Mobile
SF_4501,52,M,USA,Subscriber,315,Tablet
SF_4502,39,M,France,Subscriber,330,Tablet
SF_4503,44,M,USA,Subscriber,163,Tablet
SF_4504,61,F,Italy,Subscriber,359,Desktop
SF_4505,44,M,UK,Subscriber,373,Mobile
SF_4506,37,M,USA,Subscriber,244,Mobile
SF_4507,35,M,UK,Free,228,Mobile
SF_4508,23,M,Italy,Free,254,Smart TV
SF_4509,18,M,Canada,Free,166,Tablet
SF_4510,42,M,Italy,Subscriber,455,Desktop
SF_4511,29,M,India,Free,227,Desktop
SF_4512,52,M,Italy,Free,152,Smart TV
SF_4513,17,M,USA,Free,316,Mobile
SF_4514,45,M,USA,Free,477,Mobile
SF_4515,63,M,USA,Subscriber,97,Tablet
SF_4516,53,M,India,Free,365,Tablet
SF_4517,45,F,France,Free,426,Desktop
SF_4518,30,M,Canada,Subscriber,83,Desktop
SF_4519,23,M,USA,Subscriber,350,Tablet
SF_4520,27,M,Canada,Subscriber,143,Smart TV
SF_4521,58,M,Canada,Subscriber,478,Smart TV
SF_4522,26,M,UK,Free,209,Mobile
SF_4523,51,M,Canada,Subscriber,71,Tablet
SF_4524,36,M,India,Subscriber,433,Mobile
SF_4525,65,M,USA,Free,465,Mobile
SF_4526,44,M,Canada,Free,402,Tablet
SF_4527,50,M,UK,Free,337,Tablet
SF_4528,60,M,Canada,Subscriber,307,Desktop
SF_4529,23,M,India,Free,191,Smart TV
SF_4530,63,F,USA,Subscriber,235,Smart TV
SF_4531,57,M,Italy,Free,445,Mobile
SF_4532,28,M,India,Free,445,Mobile
SF_4533,34,M,USA,Subscriber,127,Smart TV
SF_4534,34,M,Canada,Free,310,Smart TV
SF_4535,53,M,India,Subscriber,49,Mobile
SF_4536,10,M,UK,Free,346,Tablet
SF_4537,62,F,USA,Subscriber,40,Smart TV
SF_4538,63,M,Italy,Subscriber,371,Mobile
SF_4539,28,M,France,Free,500,Tablet
SF_4540,36,F,France,Subscriber,10,Tablet
SF_4541,47,M,USA,Free,97,Tablet
SF_4542,57,M,India,Subscriber,469,Desktop
SF_4543,40,M,France,Subscriber,487,Mobile
SF_4544,55,M,Canada,Free,303,Tablet
SF_4545,10,M,Canada,Subscriber,353,Desktop
SF_4546,34,M,USA,Subscriber,307,Tablet
SF_4547,45,M,Italy,Free,310,Mobile
SF_4548,45,M,USA,Free,138,Mobile
SF_4549,14,F,India,Free,357,Desktop
SF_4550,35,M,USA,Free,47,Smart TV
SF_4551,23,M,India,Subscriber,342,Desktop
SF_4552,14,M,Canada,Subscriber,350,Smart TV
SF_4553,53,F,Italy,Free,446,Tablet
SF_4554,26,F,UK,Subscriber,457,Mobile
SF_4555,15,F,Italy,Subscriber,80,Desktop
SF_4556,28,M,India,Subscriber,399,Smart TV
SF_4557,60,M,USA,Subscriber,427,Mobile
SF_4558,33,M,Italy,Subscriber,171,Smart TV
SF_4559,41,M,India,Subscriber,156,Desktop
SF_4560,35,M,Italy,Free,380,Smart TV
SF_4561,41,F,Italy,Free,485,Desktop
SF_4562,60,M,UK,Free,138,Mobile
SF_4563,28,F,France,Free,97,Tablet
SF_4564,40,M,Canada,Free,105,Desktop
SF_4565,51,M,France,Subscriber,139,Desktop
SF_4566,57,M,India,Free,264,Mobile
SF_4567,20,M,India,Subscriber,59,Smart TV
SF_4568,52,F,USA,Subscriber,261,Tablet
SF_4569,16,M,France,Subscriber,323,Smart TV
SF_4570,41,M,Canada,Free,138,Tablet
SF_4571,17,M,USA,Subscriber,200,Smart TV
SF_4572,41,F,France,Free,276,Desktop
SF_4573,16,M,Italy,Free,493,Mobile
SF_4574,26,M,Italy,Free,183,Mobile
SF_4575,25,F,UK,Free,363,Mobile
SF_4576,35,F,UK,Subscriber,131,Tablet
SF_4577,31,M,Italy,Subscriber,465,Tablet
SF_4578,15,M,USA,Free,187,Mobile
SF_4579,13,F,Canada,Free,245,Mobile
SF_4580,15,F,UK,Subscriber,374,Smart TV
SF_4581,14,M,UK,Free,398,Mobile
SF_4582,29,F,Canada,Free,234,Tablet
SF_4583,20,M,India,Free,450,Smart TV
SF_4584,34,F,UK,Free,152,Desktop
SF_4585,61,M,UK,Subscriber,109,Tablet
SF_4586,19,M,Canada,Subscriber,11,Mobile
SF_4587,65,M,France,Free,247,Smart TV
SF_4588,10,F,Italy,Subscriber,207,Desktop
SF_4589,25,M,India,Free,327,Desktop
SF_4590,32,F,Canada,Subscriber,211,Tablet
SF_4591,56,M,Canada,Subscriber,401,Desktop
SF_4592,28,M,France,Free,61,Smart TV
SF_4593,17,F,France,Subscriber,296,Tablet
SF_4594,44,M,India,Free,82,Mobile
SF_4595,51,M,India,Free,107,Tablet
SF_4596,30,F,UK,Free,427,Smart TV
SF_4597,11,F,France,Free,67,Desktop
SF_4598,23,F,UK,Free,16,Smart TV
SF_4599,40,F,UK,Free,466,Tablet
SF_4600,15,M,India,Subscriber,231,Desktop
SF_4601,49,M,Canada,Subscriber,309,Desktop
SF_4602,54,M,Italy,Subscriber,103,Desktop
SF_4603,46,F,Italy,Free,361,Mobile
SF_4604,59,M,USA,Free,274,Mobile
SF_4605,47,M,India,Subscriber,120,Desktop
SF_4606,45,F,Canada,Subscriber,156,Desktop
SF_4607,12,M,Italy,Free,194,Tablet
SF_4608,38,F,Canada,Free,373,Smart TV
SF_4609,41,F,UK,Free,113,Desktop
SF_4610,54,F,India,Subscriber,206,Smart TV
SF_4611,61,F,France,Free,102,Desktop
SF_4612,61,F,France,Free,50,Tablet
SF_4613,28,M,France,Subscriber,417,Mobile
SF_4614,32,F,USA,Free,204,Tablet
SF_4615,19,M,India,Subscriber,377,Mobile
SF_4616,57,M,Canada,Free,165,Desktop
SF_4617,46,F,France,Subscriber,411,Tablet
SF_4618,10,M,France,Free,205,Desktop
SF_4619,34,F,Italy,Free,331,Desktop
SF_4620,30,F,UK,Free,268,Desktop
SF_4621,35,M,India,Free,377,Tablet
SF_4622,11,M,France,Free,367,Smart TV
SF_4623,38,M,India,Subscriber,492,Tablet
SF_4624,40,M,France,Free,193,Mobile
SF_4625,30,M,UK,Free,416,Smart TV
SF_4626,29,M,UK,Subscriber,276,Tablet
SF_4627,44,M,France,Subscriber,73,Desktop
SF_4628,65,F,UK,Free,368,Smart TV
SF_4629,9,F,Canada,Free,119,Mobile
SF_4630,31,F,India,Free,394,Desktop
SF_4631,47,M,Italy,Free,164,Smart TV
SF_4632,58,M,USA,Subscriber,435,Mobile
SF_4633,32,M,France,Subscriber,264,Mobile
SF_4634,52,M,India,Free,332,Smart TV
SF_4635,55,M,UK,Free,60,Tablet
SF_4636,12,M,Italy,Subscriber,188,Desktop
SF_4637,10,F,India,Subscriber,301,Tablet
SF_4638,41,M,UK,Subscriber,459,Tablet
SF_4639,16,M,USA,Free,383,Desktop
SF_4640,64,M,India,Free,340,Tablet
SF_4641,56,M,India,Subscriber,264,Desktop
SF_4642,55,M,India,Free,122,Desktop
SF_4643,15,M,USA,Subscriber,107,Desktop
SF_4644,27,M,India,Subscriber,228,Tablet
SF_4645,62,F,Canada,Subscriber,264,Mobile
SF_4646,13,F,Canada,Subscriber,312,Desktop
SF_4647,49,M,Italy,Free,206,Tablet
SF_4648,27,M,Canada,Subscriber,471,Smart TV
SF_4649,21,M,USA,Subscriber,377,Tablet
SF_4650,51,M,Italy,Free,55,Mobile
SF_4651,40,F,Canada,Subscriber,103,Smart TV
SF_4652,60,F,India,Subscriber,375,Smart TV
SF_4653,21,M,India,Free,103,Tablet
SF_4654,57,M,India,Subscriber,50,Smart TV
SF_4655,55,F,India,Subscriber,29,Desktop
SF_4656,23,M,France,Subscriber,493,Desktop
SF_4657,57,M,Canada,Free,377,Desktop
SF_4658,36,M,Canada,Free,364,Tablet
SF_4659,60,F,USA,Subscriber,281,Smart TV
SF_4660,12,F,Canada,Subscriber,24,Tablet
SF_4661,37,M,Italy,Subscriber,299,Smart TV
SF_4662,44,F,USA,Subscriber,458,Tablet
SF_4663,48,M,UK,Subscriber,97,Mobile
SF_4664,46,F,India,Free,346,Desktop
SF_4665,46,M,Italy,Free,476,Smart TV
SF_4666,24,M,Canada,Subscriber,202,Smart TV
SF_4667,33,M,Canada,Subscriber,216,Smart TV
SF_4668,60,M,Italy,Subscriber,379,Tablet
SF_4669,41,M,France,Free,438,Desktop
SF_4670,45,M,USA,Free,273,Mobile
SF_4671,29,M,India,Subscriber,23,Tablet
SF_4672,60,M,Italy,Subscriber,264,Desktop
SF_4673,30,M,UK,Free,112,Mobile
SF_4674,10,F,France,Free,197,Tablet
SF_4675,23,F,India,Free,174,Desktop
SF_4676,58,M,France,Free,44,Mobile
SF_4677,49,M,Canada,Subscriber,326,Smart TV
SF_4678,48,M,India,Subscriber,363,Smart TV
SF_4679,57,M,India,Free,419,Desktop
SF_4680,35,M,UK,Free,243,Tablet
SF_4681,58,F,USA,Free,482,Mobile
SF_4682,37,M,Italy,Subscriber,14,Smart TV
SF_4683,31,M,USA,Free,103,Mobile
SF_4684,46,F,France,Subscriber,97,Mobile
SF_4685,44,M,UK,Free,329,Mobile
SF_4686,9,M,France,Free,104,Desktop
SF_4687,60,M,France,Subscriber,390,Smart TV
SF_4688,38,M,France,Free,272,Mobile
SF_4689,51,M,Italy,Free,190,Mobile
SF_4690,55,F,Italy,Subscriber,407,Tablet
SF_4691,46,F,UK,Free,170,Desktop
SF_4692,55,F,UK,Free,445,Tablet
SF_4693,52,M,UK,Subscriber,116,Mobile
SF_4694,19,M,USA,Free,431,Smart TV
SF_4695,52,M,Canada,Free,370,Desktop
SF_4696,13,M,Canada,Subscriber,263,Mobile
SF_4697,62,M,India,Subscriber,269,Smart TV
SF_4698,57,F,USA,Free,68,Mobile
SF_4699,20,F,UK,Free,225,Tablet
SF_4700,35,F,France,Free,180,Tablet
SF_4701,27,M,UK,Subscriber,261,Tablet
SF_4702,32,M,India,Free,267,Smart TV
SF_4703,36,M,Italy,Free,332,Desktop
SF_4704,23,M,UK,Subscriber,420,Desktop
SF_4705,34,F,India,Subscriber,413,Smart TV
SF_4706,19,M,UK,Free,241,Smart TV
SF_4707,20,M,Canada,Free,196,Mobile
SF_4708,17,M,Italy,Subscriber,50,Smart TV
SF_4709,52,M,France,Subscriber,467,Desktop
SF_4710,50,F,USA,Free,113,Tablet
SF_4711,56,M,UK,Free,485,Tablet
SF_4712,15,M,France,Free,355,Desktop
SF_4713,26,M,USA,Subscriber,284,Mobile
SF_4714,33,M,USA,Free,150,Smart TV
SF_4715,62,M,India,Subscriber,456,Mobile
SF_4716,58,F,India,Free,197,Smart TV
SF_4717,52,M,USA,Subscriber,330,Mobile
SF_4718,36,M,USA,Subscriber,44,Tablet
SF_4719,38,F,Canada,Free,372,Mobile
SF_4720,18,M,Canada,Subscriber,269,Mobile
SF_4721,32,M,Canada,Subscriber,320,Smart TV
SF_4722,42,M,India,Subscriber,78,Smart TV
SF_4723,42,M,India,Free,351,Smart TV
SF_4724,56,F,France,Free,467,Desktop
SF_4725,40,M,Canada,Subscriber,337,Desktop
SF_4726,22,F,UK,Free,181,Smart TV
SF_4727,59,F,India,Free,273,Smart TV
SF_4728,63,M,USA,Free,273,Smart TV
SF_4729,10,M,India,Subscriber,259,Mobile
SF_4730,31,M,Canada,Subscriber,224,Mobile
SF_4731,12,M,USA,Free,399,Desktop
SF_4732,11,M,UK,Free,477,Mobile
SF_4733,39,M,India,Subscriber,408,Tablet
SF_4734,56,M,France,Subscriber,197,Desktop
SF_4735,57,M,Canada,Subscriber,386,Desktop
SF_4736,53,M,UK,Subscriber,349,Mobile
SF_4737,30,M,India,Subscriber,433,Desktop
SF_4738,23,M,UK,Free,485,Desktop
SF_4739,45,M,Canada,Subscriber,154,Smart TV
SF_4740,16,F,Canada,Subscriber,473,Tablet
SF_4741,40,M,Italy,Free,160,Desktop
SF_4742,28,M,France,Subscriber,315,Smart TV
SF_4743,22,M,UK,Subscriber,90,Mobile
SF_4744,43,M,India,Free,235,Desktop
SF_4745,53,F,USA,Free,275,Tablet
SF_4746,64,M,Canada,Free,346,Tablet
SF_4747,31,M,Canada,Subscriber,41,Tablet
SF_4748,33,M,Canada,Subscriber,31,Tablet
SF_4749,14,M,Italy,Free,212,Tablet
SF_4750,55,F,Italy,Free,170,Mobile
SF_4751,22,M,France,Subscriber,493,Mobile
SF_4752,60,F,Italy,Free,195,Tablet
SF_4753,63,M,India,Free,271,Smart TV
SF_4754,41,F,Canada,Subscriber,368,Mobile
SF_4755,63,F,India,Free,276,Desktop
SF_4756,64,M,UK,Free,348,Desktop
SF_4757,40,M,UK,Free,442,Tablet
SF_4758,60,F,Italy,Free,458,Smart TV
SF_4759,36,F,UK,Free,201,Desktop
SF_4760,26,M,Italy,Free,377,Tablet
SF_4761,22,M,France,Subscriber,307,Desktop
SF_4762,46,F,France,Subscriber,160,Mobile
SF_4763,49,M,France,Subscriber,54,Mobile
SF_4764,42,M,Italy,Free,165,Smart TV
SF_4765,58,F,Italy,Free,441,Smart TV
SF_4766,44,M,Italy,Free,213,Smart TV
SF_4767,43,F,India,Free,224,Smart TV
SF_4768,18,M,USA,Free,385,Mobile
SF_4769,63,M,UK,Free,91,Tablet
SF_4770,59,F,Italy,Subscriber,13,Smart TV
SF_4771,27,F,France,Free,260,Desktop
SF_4772,38,M,Canada,Subscriber,495,Tablet
SF_4773,53,M,Italy,Free,210,Tablet
SF_4774,53,M,USA,Free,368,Mobile
SF_4775,20,M,USA,Subscriber,135,Desktop
SF_4776,11,F,India,Subscriber,372,Smart TV
SF_4777,9,M,USA,Free,31,Tablet
SF_4778,46,M,Canada,Subscriber,101,Mobile
SF_4779,65,M,UK,Subscriber,273,Mobile
SF_4780,25,M,Italy,Subscriber,159,Desktop
SF_4781,19,F,USA,Subscriber,418,Mobile
SF_4782,28,M,France,Subscriber,166,Mobile
SF_4783,20,M,USA,Subscriber,334,Tablet
SF_4784,15,F,Canada,Free,325,Mobile
SF_4785,22,F,France,Subscriber,56,Mobile
SF_4786,18,M,USA,Subscriber,71,Mobile
SF_4787,23,M,Canada,Free,196,Smart TV
SF_4788,60,M,India,Subscriber,353,Desktop
SF_4789,47,M,Italy,Free,205,Mobile
SF_4790,51,F,France,Free,261,Desktop
SF_4791,25,M,USA,Subscriber,494,Tablet
SF_4792,57,F,Italy,Subscriber,166,Tablet
SF_4793,53,F,France,Subscriber,476,Mobile
SF_4794,44,F,India,Free,489,Smart TV
SF_4795,42,M,France,Subscriber,221,Mobile
SF_4796,54,M,India,Subscriber,328,Smart TV
SF_4797,20,F,France,Free,262,Mobile
SF_4798,36,M,Canada,Free,440,Smart TV
SF_4799,11,F,USA,Subscriber,54,Tablet
SF_4800,52,M,Canada,Free,465,Desktop
SF_4801,17,M,India,Subscriber,440,Tablet
SF_4802,43,M,India,Subscriber,473,Mobile
SF_4803,53,F,Italy,Free,152,Smart TV
SF_4804,45,F,Italy,Free,412,Mobile
SF_4805,56,M,USA,Free,20,Smart TV
SF_4806,63,M,India,Free,244,Mobile
SF_4807,9,M,Italy,Subscriber,237,Desktop
SF_4808,49,M,France,Subscriber,347,Desktop
SF_4809,23,F,India,Subscriber,387,Desktop
SF_4810,13,M,USA,Subscriber,239,Smart TV
SF_4811,16,M,Italy,Subscriber,65,Desktop
SF_4812,12,M,Canada,Subscriber,76,Smart TV
SF_4813,40,F,India,Free,66,Desktop
SF_4814,59,M,India,Free,350,Smart TV
SF_4815,35,F,USA,Subscriber,417,Tablet
SF_4816,56,F,France,Free,237,Tablet
SF_4817,60,M,Italy,Free,127,Desktop
SF_4818,35,F,UK,Free,255,Smart TV
SF_4819,18,M,USA,Subscriber,437,Mobile
SF_4820,47,M,France,Subscriber,109,Desktop
SF_4821,44,M,Canada,Free,226,Desktop
SF_4822,35,F,Italy,Free,14,Smart TV
SF_4823,41,M,France,Subscriber,258,Mobile
SF_4824,11,M,UK,Free,306,Tablet
SF_4825,19,M,UK,Subscriber,417,Desktop
SF_4826,27,M,USA,Free,276,Smart TV
SF_4827,60,M,Canada,Subscriber,107,Desktop
SF_4828,53,F,France,Free,86,Tablet
SF_4829,9,M,USA,Free,273,Mobile
SF_4830,16,M,Canada,Free,344,Desktop
SF_4831,40,F,India,Free,353,Mobile
SF_4832,12,M,France,Subscriber,272,Mobile
SF_4833,52,M,India,Free,200,Mobile
SF_4834,50,F,France,Subscriber,455,Tablet
SF_4835,41,M,UK,Subscriber,454,Tablet
SF_4836,12,F,USA,Subscriber,342,Desktop
SF_4837,21,M,India,Subscriber,154,Desktop
SF_4838,32,M,Italy,Subscriber,413,Smart TV
SF_4839,55,F,USA,Free,240,Smart TV
SF_4840,35,F,UK,Free,290,Tablet
SF_4841,23,M,India,Subscriber,181,Desktop
SF_4842,45,F,Italy,Free,45,Mobile
SF_4843,47,M,France,Subscriber,194,Smart TV
SF_4844,9,M,Canada,Free,206,Tablet
SF_4845,29,F,Italy,Subscriber,49,Tablet
SF_4846,35,F,USA,Subscriber,433,Tablet
SF_4847,24,M,USA,Free,342,Tablet
SF_4848,23,F,UK,Free,98,Smart TV
SF_4849,9,F,Canada,Subscriber,44,Desktop
SF_4850,36,F,India,Free,90,Tablet
SF_4851,43,M,USA,Free,204,Mobile
SF_4852,44,M,USA,Free,233,Smart TV
SF_4853,19,M,USA,Subscriber,356,Tablet
SF_4854,21,F,Canada,Subscriber,342,Tablet
SF_4855,43,M,France,Subscriber,474,Desktop
SF_4856,23,M,India,Free,327,Mobile
SF_4857,61,M,India,Subscriber,288,Tablet
SF_4858,63,M,USA,Subscriber,98,Mobile
SF_4859,62,F,France,Free,209,Smart TV
SF_4860,20,M,UK,Subscriber,80,Mobile
SF_4861,34,M,Italy,Free,71,Mobile
SF_4862,9,M,Canada,Free,463,Tablet
SF_4863,16,F,USA,Free,39,Mobile
SF_4864,43,M,Canada,Subscriber,303,Tablet
SF_4865,50,F,UK,Subscriber,378,Tablet
SF_4866,49,M,UK,Subscriber,123,Mobile
SF_4867,37,M,France,Free,110,Desktop
SF_4868,20,M,India,Subscriber,53,Mobile
SF_4869,33,F,Italy,Subscriber,28,Mobile
SF_4870,55,F,Italy,Free,78,Tablet
SF_4871,16,M,Italy,Free,227,Mobile
SF_4872,42,M,France,Subscriber,413,Tablet
SF_4873,30,M,Canada,Free,313,Smart TV
SF_4874,65,F,India,Subscriber,450,Smart TV
SF_4875,20,M,India,Free,244,Smart TV
SF_4876,25,F,USA,Free,67,Smart TV
SF_4877,34,M,India,Subscriber,352,Mobile
SF_4878,18,M,USA,Free,211,Tablet
SF_4879,34,M,India,Subscriber,241,Tablet
SF_4880,30,F,France,Free,358,Smart TV
SF_4881,65,M,UK,Subscriber,252,Mobile
SF_4882,24,M,India,Subscriber,252,Mobile
SF_4883,13,F,Italy,Subscriber,402,Smart TV
SF_4884,37,M,Italy,Subscriber,479,Smart TV
SF_4885,33,M,Italy,Subscriber,406,Mobile
SF_4886,65,F,UK,Free,356,Mobile
SF_4887,49,M,Italy,Free,428,Smart TV
SF_4888,10,F,USA,Subscriber,167,Smart TV
SF_4889,36,M,India,Subscriber,477,Smart TV
SF_4890,55,F,Canada,Subscriber,265,Desktop
SF_4891,24,M,Canada,Subscriber,49,Mobile
SF_4892,46,M,UK,Free,11,Desktop
SF_4893,19,M,France,Subscriber,151,Tablet
SF_4894,55,M,Italy,Free,205,Tablet
SF_4895,43,F,Canada,Free,150,Mobile
SF_4896,42,M,UK,Subscriber,197,Mobile
SF_4897,21,M,India,Free,352,Tablet
SF_4898,40,M,India,Free,492,Mobile
SF_4899,26,M,France,Subscriber,253,Mobile
SF_4900,51,M,Italy,Free,122,Smart TV
SF_4901,33,M,France,Subscriber,449,Tablet
SF_4902,54,M,UK,Free,155,Smart TV
SF_4903,60,M,Canada,Free,435,Mobile
SF_4904,22,M,UK,Free,127,Tablet
SF_4905,40,F,India,Free,316,Smart TV
SF_4906,24,M,Italy,Free,301,Smart TV
SF_4907,17,F,USA,Free,383,Tablet
SF_4908,45,M,Canada,Free,18,Mobile
SF_4909,36,F,USA,Free,271,Mobile
SF_4910,11,M,USA,Subscriber,460,Tablet
SF_4911,59,F,India,Free,27,Smart TV
SF_4912,33,F,UK,Subscriber,308,Smart TV
SF_4913,36,F,Italy,Subscriber,126,Smart TV
SF_4914,42,F,UK,Subscriber,104,Smart TV
SF_4915,60,M,USA,Free,436,Desktop
SF_4916,47,M,India,Free,324,Tablet
SF_4917,41,M,Italy,Subscriber,234,Smart TV
SF_4918,29,F,Italy,Free,111,Smart TV
SF_4919,20,M,Italy,Subscriber,181,Mobile
SF_4920,18,M,USA,Free,31,Mobile
SF_4921,21,F,Italy,Free,355,Tablet
SF_4922,61,M,USA,Free,333,Desktop
SF_4923,44,M,USA,Free,433,Mobile
SF_4924,65,F,India,Free,367,Desktop
SF_4925,64,F,UK,Subscriber,16,Mobile
SF_4926,40,M,Canada,Subscriber,95,Mobile
SF_4927,59,M,Canada,Subscriber,466,Mobile
SF_4928,40,F,USA,Subscriber,81,Desktop
SF_4929,37,M,UK,Free,343,Smart TV
SF_4930,37,M,Canada,Subscriber,298,Smart TV
SF_4931,62,M,Canada,Subscriber,193,Mobile
SF_4932,57,M,UK,Subscriber,400,Tablet
SF_4933,58,M,USA,Free,394,Smart TV
SF_4934,65,F,India,Free,326,Tablet
SF_4935,49,M,France,Subscriber,238,Smart TV
SF_4936,15,F,Canada,Subscriber,109,Mobile
SF_4937,47,M,France,Subscriber,211,Desktop
SF_4938,63,F,France,Free,198,Mobile
SF_4939,51,M,India,Free,149,Smart TV
SF_4940,62,F,USA,Free,288,Desktop
SF_4941,16,M,India,Free,239,Desktop
SF_4942,65,M,Canada,Free,156,Smart TV
SF_4943,9,F,Italy,Free,119,Mobile
SF_4944,11,M,India,Free,164,Tablet
SF_4945,13,M,USA,Free,129,Tablet
SF_4946,26,F,Italy,Free,457,Mobile
SF_4947,41,M,USA,Subscriber,46,Desktop
SF_4948,27,M,UK,Subscriber,413,Tablet
SF_4949,23,M,France,Subscriber,377,Tablet
SF_4950,24,M,Italy,Free,324,Desktop
SF_4951,61,F,India,Subscriber,58,Tablet
SF_4952,29,F,France,Subscriber,423,Smart TV
SF_4953,38,M,USA,Free,215,Mobile
SF_4954,30,M,Canada,Free,367,Smart TV
SF_4955,22,M,UK,Subscriber,11,Mobile
SF_4956,14,M,USA,Subscriber,176,Desktop
SF_4957,56,M,USA,Subscriber,426,Desktop
SF_4958,30,M,France,Free,248,Smart TV
SF_4959,30,M,UK,Subscriber,496,Tablet
SF_4960,60,M,USA,Free,163,Smart TV
SF_4961,25,M,India,Subscriber,141,Tablet
SF_4962,33,M,Italy,Free,334,Smart TV
SF_4963,32,M,Canada,Free,485,Desktop
SF_4964,26,M,USA,Subscriber,449,Desktop
SF_4965,20,M,France,Subscriber,156,Smart TV
SF_4966,51,M,Italy,Subscriber,411,Smart TV
SF_4967,43,M,UK,Free,442,Mobile
SF_4968,19,F,India,Subscriber,446,Tablet
SF_4969,54,M,Canada,Free,342,Mobile
SF_4970,24,F,France,Free,134,Mobile
SF_4971,42,M,India,Free,312,Desktop
SF_4972,23,M,India,Subscriber,413,Desktop
SF_4973,48,F,Canada,Free,445,Tablet
SF_4974,27,M,Canada,Free,90,Mobile
SF_4975,37,M,France,Subscriber,241,Smart TV
SF_4976,45,M,Canada,Free,32,Tablet
SF_4977,17,M,Canada,Subscriber,35,Tablet
SF_4978,50,M,Canada,Subscriber,180,Desktop
SF_4979,34,M,France,Free,423,Smart TV
SF_4980,45,M,USA,Free,88,Desktop
SF_4981,53,M,USA,Subscriber,12,Desktop
SF_4982,42,M,France,Subscriber,74,Mobile
SF_4983,16,F,Canada,Subscriber,413,Desktop
SF_4984,47,M,France,Subscriber,25,Tablet
SF_4985,20,M,UK,Subscriber,59,Tablet
SF_4986,24,M,India,Free,100,Desktop
SF_4987,40,F,UK,Subscriber,195,Tablet
SF_4988,61,M,India,Subscriber,348,Tablet
SF_4989,54,M,India,Subscriber,366,Desktop
SF_4990,44,F,France,Subscriber,275,Mobile
SF_4991,48,F,India,Free,379,Mobile
SF_4992,32,F,USA,Subscriber,107,Smart TV
SF_4993,17,M,Italy,Free,435,Smart TV
SF_4994,58,M,India,Free,492,Desktop
SF_4995,50,M,UK,Free,197,Mobile
SF_4996,24,M,Canada,Free,33,Tablet
SF_4997,48,M,Canada,Free,102,Mobile
SF_4998,60,F,USA,Free,425,Tablet
SF_4999,27,F,Canada,Free,277,Mobile
SF_5000,18,M,Canada,Subscriber,204,Mobile
SF_5001,11,F,Italy,Free,210,Tablet
SF_5002,52,M,Canada,Subscriber,389,Desktop
SF_5003,18,M,France,Free,271,Tablet
SF_5004,9,F,Canada,Subscriber,441,Smart TV
SF_5005,54,M,Canada,Free,281,Desktop
SF_5006,34,M,USA,Free,314,Tablet
SF_5007,40,F,France,Subscriber,256,Desktop
SF_5008,15,M,France,Free,458,Desktop
SF_5009,59,F,Italy,Free,94,Desktop
SF_5010,62,M,Italy,Free,312,Smart TV
SF_5011,56,M,Italy,Subscriber,153,Desktop
SF_5012,65,M,USA,Subscriber,135,Smart TV
SF_5013,54,M,Italy,Free,112,Desktop
SF_5014,14,M,India,Free,322,Desktop
SF_5015,28,M,USA,Free,298,Desktop
SF_5016,43,F,UK,Subscriber,370,Mobile
SF_5017,28,M,Canada,Free,288,Tablet
SF_5018,16,F,India,Free,24,Smart TV
SF_5019,17,M,France,Free,86,Smart TV
SF_5020,33,F,France,Subscriber,84,Mobile
SF_5021,48,M,USA,Free,168,Tablet
SF_5022,9,M,UK,Subscriber,241,Desktop
SF_5023,42,M,France,Subscriber,71,Tablet
