MovieID,Title,Genres,Language,Country,Total Views
2951,"Fistful of Dollars, A (1964)",Action|Western,English,Italy,79477
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,Spanish,USA,21204
2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,French,UK,1115
2954,Penitentiary (1979),Drama,English,UK,17310
2955,Penitentiary II (1982),Drama,German,India,92195
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,German,UK,68455
2957,Sparrows (1926),Drama,German,USA,22284
2958,Naturally Native (1998),Drama,English,Canada,23841
2959,Fight Club (1999),Drama,Spanish,India,93579
2960,Beefcake (1999),Drama,French,France,27706
2961,"Story of Us, The (1999)",Comedy|Drama,German,Italy,50695
2962,Fever Pitch (1997),Comedy|Romance,French,USA,79849
2963,Joe the King (1999),Crime|Drama,Italian,France,33214
2964,Julien Donkey-Boy (1999),Drama,French,UK,38255
2965,"Omega Code, The (1999)",Action,Italian,India,7888
2966,"Straight Story, The (1999)",Drama,Italian,France,76352
2967,"Bad Seed, The (1956)",Drama|Thriller,German,USA,80184
2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,Italian,USA,71289
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,Italian,UK,39332
2970,Fitzcarraldo (1982),Adventure|Drama,English,USA,81857
2971,All That Jazz (1979),Musical,Spanish,Canada,16325
2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,French,Italy,9386
2973,Crimes and Misdemeanors (1989),Comedy,German,UK,8962
2974,Bats (1999),Horror|Thriller,German,USA,90180
2975,"Best Man, The (1999)",Drama,German,France,31354
2976,Bringing Out the Dead (1999),Drama|Horror,Italian,India,83962
2977,Crazy in Alabama (1999),Comedy|Drama,Spanish,UK,13726
2978,Three to Tango (1999),Comedy|Romance,Italian,Italy,1192
2979,Body Shots (1999),Drama,French,India,92046
2980,Men Cry Bullets (1997),Drama,French,USA,3645
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,English,Canada,30513
2982,"Guardian, The (1990)",Horror|Thriller,German,Canada,47269
2983,"Ipcress File, The (1965)",Thriller,English,India,60376
2984,On Any Sunday (1971),Documentary,German,Canada,83163
2985,Robocop (1987),Action|Crime|Sci-Fi,French,Italy,1119
2986,Robocop 2 (1990),Action|Crime|Sci-Fi,English,Canada,95075
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,French,Italy,17526
2988,Melvin and Howard (1980),Drama,English,France,15398
2989,For Your Eyes Only (1981),Action,Spanish,Canada,67899
2990,Licence to Kill (1989),Action,German,France,84765
2991,Live and Let Die (1973),Action,English,France,22260
2992,Rawhead Rex (1986),Horror|Thriller,Spanish,UK,40807
2993,Thunderball (1965),Action,Italian,USA,40453
2994,"City, The (1998)",Drama,French,Canada,76511
2995,"House on Haunted Hill, The (1999)",Horror,English,UK,88810
2996,Music of the Heart (1999),Drama,Spanish,UK,11651
2997,Being John Malkovich (1999),Comedy,French,Canada,30257
2998,Dreaming of Joseph Lees (1998),Romance,German,Canada,84219
2999,Man of the Century (1999),Comedy,Spanish,France,36266
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,German,Italy,93135
3001,"Suburbans, The (1999)",Drama,English,UK,26602
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,English,Canada,1636
3003,Train of Life (Train De Vie) (1998),Comedy|Drama,English,USA,11179
3004,"Bachelor, The (1999)",Comedy|Romance,Italian,Canada,2837
3005,"Bone Collector, The (1999)",Thriller,Spanish,India,66956
3006,"Insider, The (1999)",Drama,German,UK,32656
3007,American Movie (1999),Documentary,Italian,India,80426
3008,Last Night (1998),Thriller,Spanish,Canada,11197
3009,Portraits Chinois (1996),Drama,English,USA,70548
3010,Rosetta (1999),Drama,German,Italy,51150
3011,"They Shoot Horses, Don't They? (1969)",Drama,Spanish,France,34606
3012,Battling Butler (1926),Comedy,French,USA,89133
3013,Bride of Re-Animator (1990),Comedy|Horror,English,India,68022
3014,Bustin' Loose (1981),Comedy,English,Italy,84405
3015,Coma (1978),Thriller,Italian,USA,97947
3016,Creepshow (1982),Horror,French,Italy,66469
3017,Creepshow 2 (1987),Horror,Italian,Italy,72417
3018,Re-Animator (1985),Horror,Italian,USA,59355
3019,Drugstore Cowboy (1989),Crime|Drama,French,USA,75369
3020,Falling Down (1993),Action|Drama,German,France,45828
3021,"Funhouse, The (1981)",Horror,French,France,29289
3022,"General, The (1927)",Comedy,German,India,93524
3023,My Best Girl (1927),Comedy|Romance,English,UK,5564
3024,Piranha (1978),Horror|Sci-Fi,English,Italy,24730
3025,Rough Night in Jericho (1967),Western,Spanish,Canada,10741
3026,Slaughterhouse (1987),Horror,Spanish,UK,72455
3027,Slaughterhouse 2 (1988),Horror,German,UK,33861
3028,"Taming of the Shrew, The (1967)",Comedy,Spanish,USA,53258
3029,Nighthawks (1981),Action|Drama,Italian,Italy,9118
3030,Yojimbo (1961),Comedy|Drama|Western,Italian,UK,76705
3031,Repossessed (1990),Comedy,Italian,France,8970
3032,"Omega Man, The (1971)",Sci-Fi,Italian,USA,67428
3033,Spaceballs (1987),Comedy|Sci-Fi,Italian,France,9905
3034,Robin Hood (1973),Animation|Children's,English,France,17297
3035,Mister Roberts (1955),Comedy|Drama|War,English,France,87086
3036,Quest for Fire (1981),Adventure,English,India,24287
3037,Little Big Man (1970),Comedy|Drama|Western,Italian,USA,78760
3038,"Face in the Crowd, A (1957)",Drama,Italian,Italy,28974
3039,Trading Places (1983),Comedy,Spanish,Italy,40442
3040,Meatballs (1979),Comedy,French,India,98600
3041,Meatballs Part II (1984),Comedy,German,USA,48621
3042,Meatballs III (1987),Comedy,Italian,India,7121
3043,Meatballs 4 (1992),Comedy,Italian,UK,40570
3044,Dead Again (1991),Mystery|Romance|Thriller,English,France,14868
3045,Peter's Friends (1992),Comedy|Drama,German,Italy,38497
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,English,USA,91579
3047,Experience Preferred... But Not Essential (1982),Drama,Italian,France,79901
3048,Under the Rainbow (1981),Comedy,English,USA,1841
3049,How I Won the War (1967),Comedy|War,French,India,76553
3050,Light It Up (1999),Drama,French,Italy,78141
3051,Anywhere But Here (1999),Drama,Spanish,Canada,75348
3052,Dogma (1999),Comedy,French,Italy,86780
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,French,India,65795
3054,Pokémon: The First Movie (1998),Animation|Children's,English,France,78330
3055,Felicia's Journey (1999),Thriller,Italian,UK,96440
3056,Oxygen (1999),Thriller,Italian,France,97100
3057,Where's Marlowe? (1999),Comedy,Italian,UK,94447
3058,"Ape, The (1940)",Horror|Sci-Fi,Italian,USA,99193
3059,British Intelligence (1940),Drama,English,Italy,86390
3060,"Commitments, The (1991)",Comedy|Drama,Italian,India,36207
3061,Holiday Inn (1942),Comedy|Musical,Spanish,UK,60230
3062,"Longest Day, The (1962)",Action|Drama|War,Spanish,Italy,89879
3063,Poison Ivy (1992),Thriller,Italian,Canada,28887
3064,Poison Ivy: New Seduction (1997),Thriller,German,France,76260
3065,Ten Benny (1997),Drama,German,Canada,72749
3066,Tora! Tora! Tora! (1970),War,Italian,France,5942
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,English,India,93297
3068,"Verdict, The (1982)",Drama,Spanish,Canada,70218
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,Italian,Canada,53531
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,French,USA,98615
3071,Stand and Deliver (1987),Drama,Spanish,France,37180
3072,Moonstruck (1987),Comedy,Italian,Italy,35757
3073,"Sandpiper, The (1965)",Drama|Romance,English,India,17372
3074,Jeremiah Johnson (1972),Western,English,France,84440
3075,Repulsion (1965),Thriller,English,UK,77697
3076,Irma la Douce (1963),Comedy,German,India,99645
3077,42 Up (1998),Documentary,Spanish,USA,26603
3078,Liberty Heights (1999),Drama,French,India,40472
3079,Mansfield Park (1999),Drama,Italian,Italy,73256
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,German,France,38961
3081,Sleepy Hollow (1999),Horror|Romance,Spanish,UK,47666
3082,"World Is Not Enough, The (1999)",Action|Thriller,Spanish,India,54934
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,Spanish,India,39361
3084,Home Page (1999),Documentary,German,Italy,76941
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,Italian,India,17385
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,French,UK,8410
3087,Scrooged (1988),Comedy,French,India,63625
3088,Harvey (1950),Comedy,English,USA,2651
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,German,France,44259
3090,Matewan (1987),Drama,English,India,44111
3091,Kagemusha (1980),Drama|War,French,UK,44545
3092,Chushingura (1962),Drama,English,India,3481
3093,McCabe & Mrs. Miller (1971),Drama|Western,Italian,Canada,43889
3094,Maurice (1987),Drama|Romance,English,India,68588
3095,"Grapes of Wrath, The (1940)",Drama,German,UK,28569
3096,My Man Godfrey (1957),Comedy,French,Canada,28863
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,French,France,74311
3098,"Natural, The (1984)",Drama,Spanish,Italy,14951
3099,Shampoo (1975),Comedy|Romance,French,India,73805
3100,"River Runs Through It, A (1992)",Drama,Italian,UK,26539
3101,Fatal Attraction (1987),Thriller,English,Italy,44254
3102,Jagged Edge (1985),Thriller,English,Italy,34621
3103,Stanley & Iris (1990),Drama|Romance,English,UK,92936
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,Spanish,India,54257
3105,Awakenings (1990),Drama,French,Italy,85628
3106,Come See the Paradise (1990),Drama|Romance,German,France,55081
3107,Backdraft (1991),Action|Drama,Italian,Italy,5513
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,French,USA,91598
3109,"River, The (1984)",Drama,English,France,36997
3110,Country (1984),Drama,German,France,46891
3111,Places in the Heart (1984),Drama,Spanish,USA,90560
3112,'Night Mother (1986),Drama,English,France,37947
3113,End of Days (1999),Action|Thriller,Spanish,Italy,91477
3114,Toy Story 2 (1999),Animation|Children's|Comedy,Spanish,USA,41944
3115,Flawless (1999),Drama,German,Italy,78126
3116,Miss Julie (1999),Drama,Italian,India,48141
3117,Ride with the Devil (1999),Drama|Romance|War,Italian,France,87959
3118,Tumbleweeds (1999),Drama,German,India,84629
3119,Bay of Blood (Reazione a catena) (1971),Horror,French,India,14192
3120,"Distinguished Gentleman, The (1992)",Comedy,German,UK,24840
3121,"Hitch-Hiker, The (1953)",Film-Noir,French,France,65706
3122,Santa Fe Trail (1940),Drama|Romance|Western,Italian,Canada,54180
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,Italian,Italy,47022
3124,Agnes Browne (1999),Comedy|Drama,English,Italy,48702
3125,"End of the Affair, The (1999)",Drama,Spanish,Canada,63739
3126,"End of the Affair, The (1955)",Drama,French,UK,34088
3127,Holy Smoke (1999),Drama,Spanish,Canada,52013
3128,"Map of the World, A (1999)",Drama,German,USA,10174
3129,Sweet and Lowdown (1999),Comedy|Drama,German,France,33653
3130,Bonfire of the Vanities (1990),Comedy,Spanish,India,65328
3131,Broadway Damage (1997),Comedy,English,USA,63735
3132,Daddy Long Legs (1919),Comedy,French,India,95499
3133,Go West (1925),Comedy,German,USA,6432
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,Spanish,Italy,83691
3135,"Great Santini, The (1979)",Drama,French,USA,59466
3136,"James Dean Story, The (1957)",Documentary,Italian,Italy,22437
3137,"Sea Wolves, The (1980)",Action|War,German,Italy,60797
3138,Stealing Home (1988),Drama,German,India,8223
3139,Tarzan the Fearless (1933),Action|Adventure,German,USA,67324
3140,"Three Ages, The (1923)",Comedy,English,Canada,6528
3141,"Two Jakes, The (1990)",Drama,French,Canada,72669
3142,U2: Rattle and Hum (1988),Documentary|Musical,Italian,Italy,30376
3143,Hell in the Pacific (1968),Drama|War,Italian,Italy,8102
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,English,India,55250
3145,"Cradle Will Rock, The (1999)",Drama,Italian,Italy,67183
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Spanish,Italy,51442
3147,"Green Mile, The (1999)",Drama|Thriller,Spanish,Italy,69299
3148,"Cider House Rules, The (1999)",Drama,Italian,Italy,88000
3149,Diamonds (1999),Mystery,French,USA,17990
3150,"War Zone, The (1999)",Drama,German,USA,99575
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,Italian,India,32036
3152,"Last Picture Show, The (1971)",Drama,German,USA,46512
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,Spanish,USA,72456
3154,Blood on the Sun (1945),Drama|War,English,India,34759
3155,Anna and the King (1999),Drama|Romance,German,Canada,99421
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,French,India,41315
3157,Stuart Little (1999),Children's|Comedy,Italian,USA,52569
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,French,France,28365
3159,Fantasia 2000 (1999),Animation|Children's|Musical,English,USA,85874
3160,Magnolia (1999),Drama,English,Canada,52345
3161,Onegin (1999),Drama,English,Italy,4234
3162,Simpatico (1999),Comedy|Drama,English,Italy,43865
3163,Topsy-Turvy (1999),Drama,French,India,47091
3164,"Alley Cats, The (1968)",Drama,Italian,Canada,13931
3165,Boiling Point (1993),Action|Drama,German,USA,13129
3166,Brenda Starr (1989),Adventure,French,USA,72758
3167,Carnal Knowledge (1971),Drama,French,Italy,71839
3168,Easy Rider (1969),Adventure|Drama,English,France,88758
3169,"Falcon and the Snowman, The (1984)",Drama,Spanish,Italy,80942
3170,Hi-Yo Silver (1940),Western,Italian,India,15841
3171,Room at the Top (1959),Drama,French,Canada,31000
3172,Ulysses (Ulisse) (1954),Adventure,Italian,Canada,97587
3173,Any Given Sunday (1999),Drama,English,Italy,35479
3174,Man on the Moon (1999),Comedy|Drama,Spanish,Canada,38524
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,English,France,14037
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,Spanish,Italy,63309
3177,Next Friday (1999),Comedy,Spanish,USA,12327
3178,"Hurricane, The (1999)",Drama,English,France,77851
3179,Angela's Ashes (1999),Drama,French,Italy,63366
3180,Play it to the Bone (1999),Comedy|Drama,Spanish,USA,73814
3181,Titus (1999),Drama,English,India,93476
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,Spanish,UK,88995
3183,"Third Miracle, The (1999)",Drama,French,USA,50731
3184,Montana (1998),Action|Comedy|Crime|Drama,German,USA,34633
3185,Snow Falling on Cedars (1999),Drama,Spanish,Canada,57241
3186,"Girl, Interrupted (1999)",Drama,English,India,6347
3187,Trans (1998),Drama,English,UK,93622
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,French,France,77870
3189,My Dog Skip (1999),Comedy,Spanish,USA,52559
3190,Supernova (2000),Adventure|Sci-Fi,French,UK,72872
3191,"Quarry, The (1998)",Drama,Italian,Italy,2261
3192,"Terrorist, The (Malli) (1998)",Drama,Italian,France,62100
3193,Creature (1999),Documentary,Spanish,Canada,62231
3194,"Way We Were, The (1973)",Drama,English,USA,74525
3195,Tess of the Storm Country (1922),Drama,French,Italy,78598
3196,Stalag 17 (1953),Drama|War,Italian,Italy,62006
3197,"Presidio, The (1988)",Action,German,France,34658
3198,Papillon (1973),Drama,German,USA,70045
3199,Pal Joey (1957),Comedy|Musical|Romance,English,Canada,35854
3200,"Last Detail, The (1973)",Comedy|Drama,Italian,France,89144
3201,Five Easy Pieces (1970),Drama,French,Italy,94479
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,Spanish,India,41413
3203,Dead Calm (1989),Thriller,French,USA,56394
3204,"Boys from Brazil, The (1978)",Thriller,Italian,India,3216
3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,French,Italy,50391
3206,Against All Odds (1984),Romance,Italian,USA,78140
3207,"Snows of Kilimanjaro, The (1952)",Adventure,French,France,57220
3208,Loaded Weapon 1 (1993),Action|Comedy,Spanish,Italy,82241
3209,"Loves of Carmen, The (1948)",Drama,French,India,14337
3210,Fast Times at Ridgemont High (1982),Comedy,English,France,39036
3211,"Cry in the Dark, A (1988)",Drama,English,Canada,7121
3212,Born to Win (1971),Drama,Spanish,UK,56549
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,German,USA,11320
3214,American Flyers (1985),Drama,French,USA,59964
3215,Voyage of the Damned (1976),Drama,German,France,76227
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,German,UK,28795
3217,"Star Is Born, A (1937)",Drama,Italian,India,87461
3218,Poison (1991),Drama,French,UK,44653
3219,Pacific Heights (1990),Thriller,Italian,Italy,57203
3220,Night Tide (1961),Drama,German,USA,90721
3221,"Draughtsman's Contract, The (1982)",Drama,Italian,UK,4864
3222,Carmen (1984),Drama,Spanish,Canada,11995
3223,"Zed & Two Noughts, A (1985)",Drama,Spanish,India,74532
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Italian,Italy,62762
3225,Down to You (2000),Comedy|Romance,Italian,USA,85861
3226,Hellhounds on My Trail (1999),Documentary,German,UK,70353
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,French,UK,98792
3228,Wirey Spindell (1999),Comedy,Italian,France,97579
3229,Another Man's Poison (1952),Crime|Drama,English,UK,11168
3230,"Odessa File, The (1974)",Thriller,Italian,Italy,25683
3231,"Saphead, The (1920)",Comedy,English,UK,54930
3232,Seven Chances (1925),Comedy,German,UK,87043
3233,Smashing Time (1967),Comedy,German,UK,25125
3234,Train Ride to Hollywood (1978),Comedy,Italian,India,34896
3235,Where the Buffalo Roam (1980),Comedy,English,India,46416
3236,Zachariah (1971),Western,German,Canada,13601
3237,Kestrel's Eye (Falkens öga) (1998),Documentary,Spanish,Italy,5964
3238,Eye of the Beholder (1999),Thriller,Spanish,France,77197
3239,Isn't She Great? (2000),Comedy,French,USA,27129
3240,"Big Tease, The (1999)",Comedy,English,Italy,69145
3241,"Cup, The (Phörpa) (1999)",Comedy,English,France,79360
3242,Santitos (1997),Comedy,French,India,76712
3243,Encino Man (1992),Comedy,Spanish,Canada,94256
3244,"Goodbye Girl, The (1977)",Comedy|Romance,English,Canada,88628
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,Spanish,USA,93910
3246,Malcolm X (1992),Drama,Spanish,Canada,59771
3247,Sister Act (1992),Comedy|Crime,French,USA,32838
3248,Sister Act 2: Back in the Habit (1993),Comedy,Spanish,Canada,47506
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,Spanish,France,59706
3250,Alive (1993),Drama,German,UK,17786
3251,Agnes of God (1985),Drama|Mystery,English,USA,87913
3252,Scent of a Woman (1992),Drama,French,Canada,81260
3253,Wayne's World (1992),Comedy,Italian,UK,75016
3254,Wayne's World 2 (1993),Comedy,Italian,USA,15459
3255,"League of Their Own, A (1992)",Comedy|Drama,French,Canada,36034
3256,Patriot Games (1992),Action|Thriller,French,UK,77884
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,English,USA,22772
3258,Death Becomes Her (1992),Comedy,French,Canada,97961
3259,Far and Away (1992),Drama|Romance,French,USA,60028
3260,Howards End (1992),Drama,Spanish,Italy,50776
3261,Singles (1992),Comedy|Drama|Romance,Spanish,France,97144
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,Italian,India,1280
3263,White Men Can't Jump (1992),Comedy,French,France,8553
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,Italian,Italy,53049
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,English,UK,15087
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,German,India,48466
3267,"Mariachi, El (1992)",Action|Thriller,Italian,Italy,11502
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,German,USA,85863
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,English,France,49552
3270,"Cutting Edge, The (1992)",Drama,German,Canada,98986
3271,Of Mice and Men (1992),Drama,Italian,India,3054
3272,Bad Lieutenant (1992),Crime|Drama,Italian,Canada,38535
3273,Scream 3 (2000),Horror|Mystery|Thriller,Spanish,UK,13672
3274,Single White Female (1992),Action,Spanish,USA,76379
3275,"Boondock Saints, The (1999)",Action|Comedy,Italian,Canada,41268
3276,Gun Shy (2000),Comedy,German,Canada,4401
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,Spanish,USA,3292
3278,Gendernauts (1999),Documentary,German,India,30512
3279,Knockout (1999),Action|Adventure,English,France,92337
3280,"Baby, The (1973)",Horror,Spanish,Italy,31877
3281,"Brandon Teena Story, The (1998)",Documentary,Spanish,India,44150
3282,Different for Girls (1996),Comedy,German,Canada,83722
3283,Minnie and Moskowitz (1971),Action,Spanish,India,54843
3284,They Might Be Giants (1971),Comedy|Romance,Spanish,USA,31836
3285,"Beach, The (2000)",Adventure|Drama,Italian,USA,93075
3286,Snow Day (2000),Comedy,English,Canada,84887
3287,"Tigger Movie, The (2000)",Animation|Children's,French,UK,61693
3288,Cotton Mary (1999),Drama,German,India,87229
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,German,Canada,59647
3290,Soft Toilet Seats (1999),Comedy,Italian,India,3295
3291,Trois (2000),Thriller,German,India,40896
3292,"Big Combo, The (1955)",Film-Noir,Italian,France,16823
3293,Conceiving Ada (1997),Drama|Sci-Fi,German,Canada,59871
3294,Eaten Alive (1976),Horror,English,France,79974
3295,Raining Stones (1993),Drama,French,USA,49874
3296,To Sir with Love (1967),Drama,Spanish,India,44024
3297,With Byrd at the South Pole (1930),Documentary,Italian,Italy,96662
3298,Boiler Room (2000),Drama,Spanish,Canada,66631
3299,Hanging Up (2000),Comedy|Drama,Spanish,Italy,35614
3300,Pitch Black (2000),Action|Sci-Fi,French,UK,8197
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,English,Canada,37797
3302,Beautiful People (1999),Comedy,Spanish,Italy,15712
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,Italian,Canada,47230
3304,Blue Collar (1978),Crime|Drama,Spanish,France,12606
3305,Bluebeard (1944),Film-Noir|Horror,German,USA,13817
3306,"Circus, The (1928)",Comedy,German,USA,63088
3307,City Lights (1931),Comedy|Drama|Romance,Spanish,Canada,32102
3308,"Flamingo Kid, The (1984)",Comedy|Drama,Spanish,USA,18362
3309,"Dog's Life, A (1920)",Comedy,English,Italy,97259
3310,"Kid, The (1921)",Action,English,India,59898
3311,"Man from Laramie, The (1955)",Western,Italian,USA,51621
3312,"McCullochs, The (1975)",Drama,Spanish,India,79094
3313,Class Reunion (1982),Comedy,German,UK,15092
3314,"Big Trees, The (1952)",Action|Drama,Italian,Canada,58380
3315,Happy Go Lovely (1951),Musical,French,Italy,99082
3316,Reindeer Games (2000),Action|Thriller,Spanish,India,72628
3317,Wonder Boys (2000),Dramma,Italian,France,80558
3318,Deterrence (1998),Thriller,German,France,6016
3319,Judy Berlin (1999),Drama,English,Italy,65426
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,Spanish,USA,73694
3321,"Waiting Game, The (2000)",Comedy,German,Italy,18206
3322,3 Strikes (2000),Comedy,Spanish,UK,25596
3323,Chain of Fools (2000),Comedy|Crime,Italian,UK,11967
3324,Drowning Mona (2000),Comedy,Spanish,Italy,32116
3325,"Next Best Thing, The (2000)",Comedy|Drama,Spanish,France,31095
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,Italian,UK,97330
3327,Beyond the Mat (2000),Documentary,Spanish,USA,93005
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,English,USA,17491
3329,"Year My Voice Broke, The (1987)",Drama,French,UK,23753
3330,Splendor in the Grass (1961),Drama,Spanish,France,76267
3331,My Tutor (1983),Drama,German,Canada,96007
3332,"Legend of Lobo, The (1962)",Adventure|Children's,German,Italy,19299
3333,"Killing of Sister George, The (1968)",Drama,French,USA,83555
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,English,India,15755
3335,Jail Bait (1954),Crime|Drama,French,UK,16881
3336,It Happened Here (1961),Drama,German,India,49515
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,Italian,India,29834
3338,For All Mankind (1989),Documentary,English,UK,44554
3339,Cross of Iron (1977),War,German,Italy,39408
3340,Bride of the Monster (1956),Horror|Sci-Fi,French,France,42370
3341,Born Yesterday (1950),Comedy,German,France,74811
3342,Birdy (1984),Drama|War,English,Canada,24330
3343,And God Created Woman (1988),Comedy|Drama|Romance,Spanish,Italy,8877
3344,Blood Feast (1963),Horror,German,Canada,54810
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,English,UK,75766
3346,Color Me Blood Red (1965),Horror,German,UK,8880
3347,Never Cry Wolf (1983),Drama,Italian,Italy,92321
3348,"Night Visitor, The (1970)",Crime|Thriller,French,France,99795
3349,"Perils of Pauline, The (1947)",Comedy,English,USA,31057
3350,"Raisin in the Sun, A (1961)",Drama,German,Italy,49044
3351,Two Thousand Maniacs! (1964),Horror,Spanish,India,50052
3352,Brown's Requiem (1998),Drama,French,Canada,15788
3353,"Closer You Get, The (2000)",Comedy|Romance,Italian,USA,87960
3354,Mission to Mars (2000),Sci-Fi,German,France,6938
3355,"Ninth Gate, The (2000)",Thriller,Spanish,India,30169
3356,Condo Painting (2000),Documentary,French,USA,68602
3357,East-West (Est-ouest) (1999),Drama|Romance,French,France,57532
3358,Defending Your Life (1991),Comedy|Romance,Italian,India,4775
3359,Breaking Away (1979),Drama,Italian,France,1351
3360,Hoosiers (1986),Drama,Italian,France,5751
3361,Bull Durham (1988),Comedy,French,UK,54937
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,German,France,37054
3363,American Graffiti (1973),Comedy|Drama,French,France,95129
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,Italian,Canada,14779
3365,"Searchers, The (1956)",Western,French,USA,78651
3366,Where Eagles Dare (1969),Action|Adventure|War,French,UK,67855
3367,"Devil's Brigade, The (1968)",War,French,UK,95048
3368,"Big Country, The (1958)",Romance|Western,German,Italy,31001
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,French,Canada,30505
3370,Betrayed (1988),Drama|Thriller,French,UK,26071
3371,Bound for Glory (1976),Drama,Spanish,USA,2530
3372,"Bridge at Remagen, The (1969)",Action|War,Italian,France,63865
3373,Buck and the Preacher (1972),Western,Spanish,France,28634
3374,Daughters of the Dust (1992),Drama,French,France,72197
3375,Destination Moon (1950),Sci-Fi,Spanish,USA,72132
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,German,Italy,17724
3377,Hangmen Also Die (1943),Drama|War,Spanish,Italy,93905
3378,"Ogre, The (Der Unhold) (1996)",Drama,Italian,Canada,40941
3379,On the Beach (1959),Drama,Italian,Italy,57791
3380,Railroaded! (1947),Film-Noir,Spanish,USA,81628
3381,Slaves to the Underground (1997),Comedy|Drama,English,Italy,55818
3382,Song of Freedom (1936),Drama,German,USA,3786
3383,Big Fella (1937),Drama|Musical,German,Italy,91432
3384,"Taking of Pelham One Two Three, The (1974)",Action,Italian,USA,30297
3385,Volunteers (1985),Comedy,English,Italy,60769
3386,JFK (1991),Drama|Mystery,Spanish,India,68062
3387,Who's Harry Crumb? (1989),Comedy,French,Italy,23411
3388,Harry and the Hendersons (1987),Comedy,French,Canada,69023
3389,Let's Get Harry (1986),Action|Adventure,German,Italy,85082
